crop,season,rainfall,temperature,area,yield
Cotton,Rabi,2333.719796929752,26.04403819813644,6.1690335587468255,2.775567466610237
Cotton,Whole Year,424.33618397185717,30.037796430872262,6.866851805271075,1.5233642329990502
Maize,Rabi,1259.8751906630137,18.8324623254812,1.1343995496798187,3.1100974719765153
Chickpea,Kharif,1206.7010207131793,18.41217555361212,3.5557218475075274,1.4148545395013326
Grapes,Rabi,1423.9189260727635,22.34177361091558,9.756366706197747,9.14084331176512
Chickpea,Whole Year,712.961612013138,18.25758288611103,4.640990802242441,1.5021512589007713
Maize,Rabi,1133.4801441287805,24.63932479230598,5.0172444700249255,3.0547221247090204
Banana,Rabi,2433.9860167986626,16.76687496587508,5.080388826275995,7.905448949628029
Cotton,Whole Year,1805.2161797609667,23.025573124849682,4.950642631229777,2.376114179311513
Banana,Rabi,841.4599858596706,31.490521057147348,4.17555901440864,7.835879072402518
Maize,Summer,450.6936791654913,24.278477241716843,8.08585615696607,2.4966401331878516
Cotton,Kharif,1699.0310729519513,18.908050564332495,9.361605354068685,2.006551061355114
Chickpea,Rabi,781.931906281593,23.85540014587344,3.533499909154784,1.3091095885146036
Rice,Kharif,2389.0042076931086,16.725970030320614,3.628625255340748,3.7622134086733205
Maize,Kharif,590.1386566050177,28.753295794412775,8.830863980951209,2.434959863512191
Banana,Kharif,1432.8232076471597,37.78766522953748,2.6329633442051286,7.848562246468694
Chickpea,Whole Year,997.2882695950424,31.166227640686106,5.312638296364496,1.190940655808618
Mango,Kharif,1034.5233513079913,25.554829691807434,1.446952577759061,4.984981455768036
Banana,Summer,491.8915845042677,15.32685622436968,1.9507500323861922,7.648376250776919
Chickpea,Whole Year,2362.0929539061995,34.19209778296364,4.022515743057221,1.3729092731924637
Banana,Rabi,2449.8619268689818,30.268989069344414,1.8931397582386116,8.302440831157362
Banana,Whole Year,1577.4085966791606,34.26047660417305,4.0703122300130445,7.863111894434638
Banana,Rabi,1192.6676447650134,15.605978295287624,9.666675329467155,7.526184941491923
Chickpea,Kharif,680.7286964993671,24.684282698558654,3.6465283524951273,0.8741707678892064
Grapes,Kharif,1010.387260386538,18.638733492144013,4.2931639932943675,8.375843655906621
Chickpea,Kharif,1129.9150084229857,24.156054125806932,1.7165497232226794,1.9433851588774227
Banana,Whole Year,1650.0707263273466,25.95646756183327,4.17540457080937,7.917491976810826
Chickpea,Kharif,1675.3208652466258,24.874198441159557,5.887849329804609,1.6864552497646703
Grapes,Whole Year,694.6368672099878,26.06143882063142,2.022403089431172,9.31614198512321
Banana,Summer,1230.6291660204283,22.512040705240423,8.442696561850974,7.617879320584226
Maize,Summer,1954.0117080805298,24.929941501657375,3.3486477909076644,2.7504015955174514
Mango,Whole Year,974.8220947148224,32.14326378088239,8.046265286448229,3.9133778840943565
Mango,Summer,858.3422779716471,20.77184537025375,3.775210928072854,4.080792023717288
Chickpea,Kharif,1732.8210291780324,16.76394388667434,2.7803490346389705,1.0889550754539195
Cotton,Summer,773.8260578596639,34.92118408837024,8.626036974994248,1.666470034624692
Grapes,Rabi,1582.054307355322,27.202915430635514,0.9464546002631619,9.283762639415981
Chickpea,Summer,1350.4943402885638,31.90074509432885,9.903034625085391,1.1909191656582
Banana,Whole Year,1193.0207861941676,37.744029869586996,5.950906785476566,6.9835951687178905
Grapes,Whole Year,821.6551591973123,26.91918783558789,0.8391042460135466,8.871702923074544
Maize,Summer,527.8167377131974,20.234483723421647,6.063935214549039,2.5403038446661115
Grapes,Summer,881.6535577132088,31.12792048560369,6.679110114380929,9.063377187651467
Mango,Kharif,2129.8668699959508,30.735803567582515,4.621138598890087,4.796055306265657
Banana,Whole Year,726.9724812517575,30.9606852426409,7.656529831060363,7.903729021591296
Chickpea,Kharif,2435.886769127125,26.475321436869798,7.012503649277578,1.9508913556610548
Cotton,Kharif,417.9296007229601,22.41483909505935,1.9297017414801043,2.047282061012441
Mango,Summer,671.7861359217336,22.453762080845223,9.57434866962496,4.154502206414149
Grapes,Whole Year,488.7988524853106,21.511063605053188,0.7303214422244558,8.82607952287781
Mango,Kharif,1956.1893765646244,20.630786061988335,8.301732833144097,4.3209928723452995
